"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","id_rank","top_perc","diff","taxonomic_level","taxon"
"1277","ASV_0213","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1278","ASV_0241","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1279","ASV_0250","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1280","ASV_0255","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1281","ASV_0263","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1282","ASV_0274","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1283","ASV_0280","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1284","ASV_0288","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus nerka"
"1285","ASV_0304","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1286","ASV_0339","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1287","ASV_0342","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1288","ASV_0363","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1289","ASV_0365","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1290","ASV_0372","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1291","ASV_0384","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1292","ASV_0393","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1293","ASV_0402","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1294","ASV_0403","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1295","ASV_0406","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1296","ASV_0409","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1297","ASV_0425","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1298","ASV_0448","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1299","ASV_0453","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1300","ASV_0464","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1301","ASV_0470","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1302","ASV_0473","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1303","ASV_0476","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1304","ASV_0490","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1305","ASV_0492","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1306","ASV_0501","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus nerka"
"1307","ASV_0509","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1308","ASV_0513","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1309","ASV_0527","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1310","ASV_0546","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1311","ASV_0548","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1312","ASV_0549","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1313","ASV_0553","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1314","ASV_0561","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1315","ASV_0563","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1316","ASV_0568","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1317","ASV_0571","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1318","ASV_0585","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1319","ASV_0586","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1320","ASV_0587","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus nerka"
"1321","ASV_0588","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1322","ASV_0593","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus nerka"
"1323","ASV_0598","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1324","ASV_0599","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1325","ASV_0607","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1326","ASV_0618","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1327","ASV_0622","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1328","ASV_0628","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1329","ASV_0630","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1330","ASV_0631","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus nerka"
"1331","ASV_0632","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus nerka"
"1332","ASV_0638","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1333","ASV_0645","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1334","ASV_0648","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1335","ASV_0651","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1336","ASV_0661","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1337","ASV_0662","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1338","ASV_0670","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1339","ASV_0671","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1340","ASV_0674","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1341","ASV_0678","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1342","ASV_0692","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1343","ASV_0697","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1344","ASV_0707","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1345","ASV_0709","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1346","ASV_0711","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1347","ASV_0717","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1348","ASV_0721","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1349","ASV_0727","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1350","ASV_0732","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1351","ASV_0735","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1352","ASV_0736","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1353","ASV_0743","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1354","ASV_0746","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1355","ASV_0755","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus gorbuscha"
"1356","ASV_0756","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1357","ASV_0768","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1358","ASV_0777","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1359","ASV_0781","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1360","ASV_0784","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1361","ASV_0785","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1362","ASV_0790","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1363","ASV_0792","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1364","ASV_0800","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1365","ASV_0802","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1366","ASV_0810","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1367","ASV_0817","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1368","ASV_0821","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1369","ASV_0826","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1370","ASV_0831","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1371","ASV_0835","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1372","ASV_0836","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1373","ASV_0843","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1374","ASV_0849","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1375","ASV_0853","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1376","ASV_0855","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1377","ASV_0867","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1378","ASV_0868","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1379","ASV_0874","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1380","ASV_0875","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1381","ASV_0882","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1382","ASV_0885","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1383","ASV_0890","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1384","ASV_0891","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1385","ASV_0895","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1386","ASV_0897","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1387","ASV_0904","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1388","ASV_0906","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1389","ASV_0911","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1390","ASV_0914","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1391","ASV_0925","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1392","ASV_0926","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1393","ASV_0929","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1394","ASV_0933","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1395","ASV_0939","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1396","ASV_0942","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1397","ASV_0945","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1398","ASV_0949","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1399","ASV_0951","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1400","ASV_0952","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1401","ASV_0961","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1402","ASV_0966","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1403","ASV_0969","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1404","ASV_0973","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1405","ASV_0977","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1406","ASV_0982","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1407","ASV_0993","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1408","ASV_0995","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1409","ASV_0996","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1410","ASV_0999","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1411","ASV_1012","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1412","ASV_1015","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1413","ASV_1018","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1414","ASV_1025","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1415","ASV_1030","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1416","ASV_1031","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1417","ASV_1043","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1418","ASV_1049","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1419","ASV_1062","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1420","ASV_1063","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1421","ASV_1066","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1422","ASV_1080","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1423","ASV_1091","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1424","ASV_1100","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1425","ASV_1104","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1426","ASV_1115","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1427","ASV_1119","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1428","ASV_1138","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1429","ASV_1139","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1430","ASV_1141","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1431","ASV_1150","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1432","ASV_1151","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1433","ASV_1156","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1434","ASV_1158","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"species","Oncorhynchus kisutch"
"1435","ASV_1159","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1436","ASV_1160","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1437","ASV_1167","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1438","ASV_1168","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1439","ASV_1170","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1440","ASV_1180","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1441","ASV_1181","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1442","ASV_1182","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1443","ASV_1184","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1444","ASV_1188","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1445","ASV_1189","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1446","ASV_1194","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus nerka"
"1447","ASV_1195","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1448","ASV_1196","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1449","ASV_1197","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1450","ASV_1200","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1451","ASV_1201","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1452","ASV_1204","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus gorbuscha"
"1453","ASV_1211","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1454","ASV_1213","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1455","ASV_1214","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1456","ASV_1226","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1457","ASV_1229","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1458","ASV_1237","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1459","ASV_1239","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1460","ASV_1240","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1461","ASV_1244","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1462","ASV_1251","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1463","ASV_1252","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1464","ASV_1256","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1465","ASV_1262","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1466","ASV_1264","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1467","ASV_1267","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1468","ASV_1282","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
"1469","ASV_1283","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1470","ASV_1284","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1471","ASV_1301","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"species","Oncorhynchus keta"
